43936,6 13 17 14 0 1 0 4 5 7 2 3 4 1 0 24 0 11 6 8 2 3 1 3 5 2 3 0 9 0 4 4 7 0 9 0 0 2 1 8 2 9 4 0 2 0 1 3 3 4 3 2 25 1 6 1 5 0 1 0 3 0 1 0 0 5 1 8 2 3 0 0 2 0 0 3 1 0 0 2 0 3 1 3 2 4 5 2 1 3 0 0 3 2 0 0 0 0 1 2
154235,2 4 0 1 0 3 1 1 0 2 2 4 0 0 1 1 9 0 2 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 9 3 1 3 1 1 0 0 0 1 0 0 3 0 1 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 1 0 0 0 0 1 1 1 0 7 0 2 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0
524958,2 0 7 0 0 0 0 2 0 0 0 0 1 0 4 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
29484,4 2 2 1 0 1 0 0 1 1 1 1 0 1 1 2 0 0 0 2 0 0 0 3 1 2 0 0 1 0 2 1 0 0 0 0 0 1 0 0 2 1 0 0 1 0 0 1 1 0 2 0 1 0 3 1 2 0 0 1 0 1 0 0 0 1 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 2 1 2 0 0 0
161404,0 1 0 0 0 0 0 3 1 0 1 1 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 1 0 0 0 0 0 0
259677,10 13 9 3 1 2 3 4 3 2 0 0 4 3 7 0 4 2 2 8 4 1 4 1 2 4 6 0 6 1 0 1 2 2 0 1 2 0 0 1 0 1 0 0 1 1 2 0 0 2 1 0 0 8 1 1 3 2 1 4 0 1 0 3 0 1 0 1 2 2 1 3 1 0 2 3 1 1 1 2 0 1 0 0 0 0 3 2 2 1 4 1 0 0 0 0 1 0 1 0
20507,7 1 1 3 4 0 0 1 0 1 0 0 1 1 4 0 0 0 0 3 0 4 1 1 0 0 1 0 2 0 0 0 0 1 1 0 1 0 2 0 1 0 0 0 1 2 0 0 1 0 2 0 0 0 0 0 2 1 0 0 0 0 0 0 0 1 1 0 0 0 2 0 0 5 1 0 0 1 0 1 0 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
54093,3 2 2 2 2 0 0 1 2 2 2 0 2 0 3 0 0 0 0 2 2 0 0 2 0 0 1 0 0 2 0 0 1 1 3 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 4 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 0 1 0
291814,4 2 3 0 3 0 5 0 0 3 1 0 0 1 0 0 0 1 1 0 4 3 2 2 1 1 1 0 1 1 0 0 1 2 0 1 1 2 0 3 2 0 1 4 0 1 0 1 0 0 0 0 0 4 0 0 1 2 0 0 0 1 0 0 0 1 0 1 0 0 2 0 1 0 0 0 1 1 0 0 0 1 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0
121714,6 8 4 7 0 1 0 2 4 3 8 4 5 4 0 5 0 13 2 0 0 5 0 4 3 2 2 1 10 0 4 3 1 0 0 0 0 0 0 2 0 1 1 0 2 2 4 3 4 0 2 0 0 18 0 4 10 0 2 1 32 5 15 0 0 2 3 10 4 1 1 2 1 0 1 0 2 0 1 1 0 1 1 4 2 0 5 3 1 4 0 0 1 2 1 0 0 0 1 0
128269,6 8 3 2 0 1 0 2 2 8 2 2 1 0 4 0 2 0 5 0 0 1 2 2 0 2 1 0 0 2 0 0 2 1 0 0 1 0 2 0 1 1 2 0 0 0 1 0 3 0 0 0 0 0 0 0 0 2 0 0 0 1 0 2 0 1 1 0 1 1 0 0 0 0 0 0 0 3 0 0 0 0 0 1 1 0 0 0 0 1 3 0 0 0 0 0 2 0 0 0
123150,1 0 0 1 1 2 0 1 0 0 0 0 0 0 0 2 0 0 1 3 1 0 0 0 0 1 0 1 0 0 1 0 0 0 2 0 0 1 0 0 1 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 2 1 1 0 0 0 0 0 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 0 0 0 0
257812,1 4 3 3 3 2 1 5 2 2 2 2 4 3 5 0 4 3 3 0 1 1 7 2 0 0 2 0 3 2 1 1 1 0 3 0 2 1 2 3 1 3 0 0 2 3 0 1 0 1 1 1 0 0 1 0 1 3 1 1 1 5 0 2 8 1 1 0 3 3 5 0 1 5 1 0 2 2 2 0 2 0 0 0 4 2 1 0 0 1 1 1 1 1 5 0 0 0 0 0
206217,1 0 1 2 1 0 0 0 1 1 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0
290148,4 2 2 3 2 3 0 2 0 2 1 0 3 2 2 0 1 0 0 0 0 1 4 0 1 1 0 0 0 1 0 1 1 0 0 1 4 0 1 1 0 0 1 0 0 0 2 0 1 0 0 0 0 1 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 1 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
32062,0 5 1 0 4 8 1 2 1 4 3 2 5 3 0 0 2 0 2 0 1 1 2 1 2 1 1 1 1 1 0 1 3 3 1 0 0 0 0 2 0 1 0 4 1 0 0 0 4 0 0 0 0 0 0 3 0 5 0 1 0 2 0 1 0 2 0 0 1 2 1 2 2 9 1 1 0 1 6 1 1 3 1 1 3 3 0 3 2 0 1 0 2 1 2 2 0 1 0 0
11706,3 2 3 3 0 2 0 1 2 4 2 2 1 0 0 1 0 1 3 1 0 1 1 0 1 1 1 1 2 0 1 0 1 0 2 0 0 0 1 1 1 2 0 0 2 0 0 0 1 3 0 4 1 0 0 0 0 0 0 0 0 0 2 0 0 1 3 0 0 0 0 1 2 0 0 1 1 0 0 0 0 0 1 1 2 0 1 0 0 0 0 2 1 1 0 2 0 0 1 0
29290,5 3 5 1 0 3 1 2 2 1 0 0 0 0 0 0 3 1 1 0 2 2 0 0 0 4 0 0 0 0 0 1 1 0 0 2 0 1 1 0 0 0 0 0 0 2 0 2 0 0 0 3 0 0 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 2 1 1 0 1 1 1 0 4 0 0 0 0 1 0 1 1 0 1 1 0 0 2 0 1 2 0 5
62703,1 0 4 3 0 0 0 2 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 2 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 1 0 1 0 1 0 0 1 0 0 0 2 0 0 0 1 1 0 0 2 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0
65131,5 12 6 5 0 9 7 6 4 3 7 3 2 7 0 0 1 0 4 0 5 7 6 1 2 3 4 0 3 9 0 2 3 3 2 0 3 1 3 2 1 0 0 0 1 2 9 5 3 2 3 0 0 3 0 1 0 1 0 7 0 3 0 5 0 0 1 0 2 1 3 2 1 0 3 0 0 0 1 3 6 1 0 0 2 4 2 0 1 1 0 1 0 3 0 0 16 0 0 0
201700,5 3 4 7 1 4 1 3 2 0 5 4 2 7 0 9 0 0 6 0 5 2 10 3 2 1 2 0 0 0 3 1 2 0 1 2 2 4 5 1 1 1 1 0 2 0 4 0 1 1 1 0 0 1 0 0 1 0 0 1 0 1 0 1 0 4 0 2 0 1 1 0 1 0 1 2 0 1 2 1 1 1 7 0 0 2 0 0 0 1 0 0 1 1 0 1 2 0 0 0
8603,84 16 42 21 5 14 0 20 10 12 11 17 12 10 2 28 0 31 11 5 0 15 1 22 14 14 6 7 24 4 11 2 9 0 6 0 13 7 5 8 15 7 6 0 7 6 3 3 1 7 3 43 2 0 3 5 4 0 15 1 21 0 42 9 0 5 17 13 7 5 0 7 3 0 2 5 1 0 0 6 0 1 3 13 2 3 15 2 3 3 0 3 9 5 0 15 2 1 3 1
139406,2 2 2 3 16 5 0 3 1 0 2 2 1 1 1 4 2 0 1 0 1 0 0 0 0 1 0 1 1 1 2 2 4 1 1 3 0 0 0 1 0 1 0 0 0 2 0 0 0 0 3 0 0 0 0 0 0 0 0 5 0 2 0 1 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 3 0 1 2 0 0 0 0 2 2 0 1 2 0 0 0 2 1 0
45623,2 3 1 2 5 5 7 3 3 2 1 1 0 1 0 1 3 0 2 0 2 0 4 1 0 0 1 0 1 0 1 1 0 2 0 2 0 0 1 0 0 2 0 0 0 0 2 0 0 0 0 0 0 5 0 1 0 0 0 0 1 1 0 0 0 0 1 0 0 1 1 0 1 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0
66697,0 4 1 0 1 2 1 3 1 2 1 0 0 1 0 5 0 0 1 0 0 0 0 0 2 0 0 0 1 0 5 2 2 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 1 0 0 0 0 0 0 0 1 1 4 0 0 0 1 0 1 0 0 0 0 0 1 1 0 1 0 0 0 0 1 0
48977,1 2 0 0 0 2 0 0 0 0 2 0 1 2 0 0 2 0 1 0 0 0 0 2 0 0 0 0 0 0 3 0 0 1 0 0 2 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
185155,3 1 4 2 0 0 0 0 0 0 2 1 2 1 0 0 0 1 1 0 0 2 0 1 1 0 0 0 1 0 0 1 1 0 0 1 0 1 0 2 1 0 0 0 1 1 0 0 1 0 1 0 1 0 3 0 0 0 0 0 0 0 3 4 0 2 3 0 1 1 0 0 2 0 1 0 0 0 0 1 0 0 1 0 1 1 0 0 0 1 0 0 0 0 0 2 0 0 1 0
200352,5 1 2 1 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 2 0 1 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 1 0 0 0 0 1 0 0 1 0 0 3 0 0 0 0 1 0 1 0 0 0 0 0
249133,1 0 2 2 2 0 0 2 0 2 1 0 1 1 0 0 0 0 1 0 3 2 0 0 1 0 0 0 0 1 0 0 2 3 0 3 1 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0 2 0 0 0 1 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
373284,5 5 6 5 7 1 5 1 1 0 4 2 2 1 0 1 6 2 0 1 4 5 0 1 1 0 0 0 3 1 0 1 0 2 0 1 1 0 2 2 2 1 0 0 2 0 0 1 0 1 2 0 0 5 0 1 0 2 0 0 0 2 0 1 0 2 1 1 1 1 3 0 1 1 0 1 0 1 0 1 0 1 0 0 1 1 3 0 0 1 3 0 0 0 0 1 0 0 1 2
37144,6 3 0 1 0 0 0 1 0 0 0 1 1 1 0 0 0 0 2 0 0 0 0 1 0 0 1 0 0 0 1 0 2 0 0 0 0 1 1 1 0 0 1 0 1 0 0 1 1 1 2 0 0 0 0 0 0 0 0 0 0 1 5 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1 0 1 3 0 2 0 0 0 0 0 0 0 0 1 3 0
66498,2 2 3 2 0 1 0 0 2 4 1 0 4 1 7 0 0 0 0 6 0 1 0 1 0 1 1 0 0 1 0 0 0 0 0 2 0 1 1 0 0 0 0 0 2 2 0 0 0 0 1 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 3 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0
16855,15 7 4 3 0 2 0 3 7 3 0 3 1 1 3 0 2 11 3 0 6 2 2 0 0 6 2 2 0 4 0 0 2 2 3 1 2 3 3 1 2 3 1 0 0 2 4 0 3 7 1 0 0 1 0 1 2 1 4 0 0 1 0 1 0 1 0 1 0 0 2 1 0 0 1 1 0 0 0 0 2 1 2 1 0 0 0 1 0 1 1 0 0 0 2 2 4 0 1 3
112206,4 0 2 3 7 1 5 1 4 3 1 2 0 1 1 0 4 1 0 0 3 0 2 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 1 1 1 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 3 0 0 0 1 0 3 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 4 0 1 2
329255,0 5 7 1 1 5 0 0 2 3 0 0 3 2 0 6 0 3 1 0 1 0 0 2 1 0 1 2 3 0 0 0 1 0 0 1 0 2 2 2 1 2 0 0 0 0 2 0 1 0 0 0 0 0 7 1 2 0 0 2 4 0 0 1 0 1 0 0 1 0 0 2 1 0 0 0 0 0 0 0 0 0 1 4 0 0 1 0 0 0 0 0 1 0 0 0 2 0 0 0
320725,0 2 1 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 2 0 0 0 1 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 2 0 1 0 0 0 0
399162,6 7 3 5 11 3 0 6 0 0 0 1 5 3 1 5 3 1 0 1 0 3 0 1 0 4 1 0 1 0 1 1 0 0 7 2 0 3 0 0 2 0 0 1 1 0 0 1 2 3 0 7 0 0 4 0 4 6 2 7 0 1 0 0 2 0 1 7 0 2 1 4 0 2 3 0 1 0 0 0 0 0 1 1 1 3 0 0 1 1 6 2 4 0 0 3 0 0 0 0
283464,2 2 1 2 0 0 0 0 0 1 0 0 0 1 3 0 0 1 0 0 0 1 0 0 0 0 0 2 1 0 0 0 0 0 0 1 0 1 0 0 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
211880,0 0 0 1 0 0 0 2 1 0 3 2 1 0 0 3 0 1 0 1 0 0 0 0 0 0 0 0 2 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 2 1 1 0 0 0 2 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0
146894,6 6 6 0 2 1 2 0 4 1 0 0 0 4 0 0 4 0 1 3 2 2 1 0 0 1 1 0 2 1 0 2 0 3 0 1 1 5 0 1 0 0 0 5 0 0 1 1 1 0 1 3 0 1 0 0 2 3 0 1 0 1 0 0 5 2 0 0 0 0 3 1 2 1 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 2 0 0 0 1 0 0 2 0 3
222188,50 25 46 22 0 17 0 29 13 16 33 49 9 29 7 61 0 49 10 31 0 5 0 20 26 4 6 1 15 1 59 15 10 0 13 0 35 12 2 7 4 9 1 1 10 10 2 3 16 2 20 1 62 0 51 7 9 0 0 1 1 9 21 9 0 5 3 2 5 4 0 18 2 0 7 4 8 2 3 5 0 10 5 5 7 7 10 2 7 13 0 8 3 8 10 12 1 0 13 0
195811,2 2 3 1 0 0 7 0 1 1 0 1 1 1 2 0 1 1 2 2 0 1 2 0 0 0 0 0 2 1 0 1 1 1 3 1 1 0 1 0 1 0 0 4 3 0 1 0 1 1 0 0 0 0 2 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 1 0 0 0 0 0 1 1 1 1 0 1 1 0 2 1 0 0 1 0 0 0 0 0
179197,2 0 3 1 0 0 0 0 0 0 0 1 0 0 1 3 2 0 1 0 2 0 0 0 0 0 1 0 0 2 1 0 0 1 1 0 2 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 4 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 0 0
372114,0 0 0 0 0 1 0 1 0 0 0 1 1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 2 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 2 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0
75061,17 18 16 6 0 13 1 11 19 12 11 17 5 8 3 9 2 23 12 1 1 0 0 10 2 9 3 99 8 1 3 1 14 0 7 5 7 7 2 12 1 5 11 2 4 2 6 5 7 6 4 2 0 1 1 17 3 0 14 10 27 0 1 5 0 6 1 1 3 5 1 3 1 0 8 3 0 0 0 3 0 1 1 8 3 8 22 5 0 2 0 9 1 20 0 3 0 2 3 1
379146,2 4 4 5 0 2 5 0 2 1 2 2 3 0 0 0 2 0 0 0 4 0 1 1 1 0 0 0 1 1 0 0 2 0 0 2 1 2 0 0 0 1 0 1 0 0 3 0 0 0 0 0 0 10 1 2 0 0 0 3 0 0 0 1 0 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 2 0 0 0 0 1 1 0 2 0 0 0 0 0 0 0 0 0 0
47193,4 2 3 7 0 1 1 0 5 2 3 0 1 0 5 0 0 3 4 3 3 1 0 3 1 0 3 2 1 2 0 0 2 1 1 1 2 1 1 3 0 1 0 19 6 3 0 0 2 0 0 0 0 0 2 1 0 0 0 2 1 0 0 2 4 3 1 0 0 1 1 0 2 0 3 1 1 0 0 3 2 0 0 0 1 0 0 0 1 0 0 1 0 1 0 1 0 1 0 0
16892,7 9 2 1 1 10 3 4 2 5 8 11 2 6 0 0 3 0 2 0 0 1 2 1 1 0 4 0 0 1 1 2 4 8 0 3 5 0 0 8 3 0 1 0 0 0 1 0 5 1 0 0 0 0 0 4 5 1 0 0 0 0 0 1 1 1 0 0 0 0 0 2 4 0 3 0 0 0 5 5 0 5 47 0 1 1 3 2 1 0 0 2 0 0 0 1 0 0 4 0
75644,11 5 5 4 0 0 0 1 1 3 0 2 0 0 0 6 0 1 1 0 0 1 0 1 1 0 0 0 0 0 0 1 2 0 0 0 0 3 1 0 4 1 0 0 1 0 0 0 1 0 1 0 5 0 2 0 0 0 0 1 0 0 0 1 0 0 2 1 0 2 0 0 0 0 0 2 2 0 2 0 0 0 1 0 0 0 0 1 2 0 0 0 0 1 0 1 0 0 0 1
30824,3 2 1 0 0 0 0 3 1 1 0 0 1 0 0 4 0 0 2 1 0 0 0 5 0 0 0 0 0 0 1 0 0 1 0 0 0 0 2 0 2 0 0 0 0 0 0 0 2 0 1 0 0 0 0 1 0 0 0 0 0 0 9 0 0 0 1 0 0 0 0 0 0 0 0 2 1 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 1 0
127788,3 0 1 1 0 1 1 1 0 2 0 1 0 1 0 1 1 1 0 0 2 0 0 0 0 1 1 0 0 2 0 0 2 0 0 3 0 0 1 0 0 1 3 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 2 0 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 3 1 1 0
226149,3 0 2 5 0 1 0 0 0 2 1 0 4 1 2 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 2 0 0 1 0 1 0 0 0 0 4 0 7 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 2 0 1 1 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 2 0 0 1 0 0 0 0 0 0 0 0 0 0 0
84492,5 4 2 6 0 1 0 2 1 0 3 0 3 2 0 0 0 0 1 2 11 5 2 2 0 0 0 0 1 3 1 0 0 3 1 4 1 1 1 3 3 2 0 9 0 1 1 1 1 1 1 0 0 4 0 0 9 7 0 2 2 0 0 0 2 1 0 0 0 0 2 0 2 4 0 0 1 0 0 1 1 1 0 0 0 1 2 0 1 0 0 2 0 0 0 0 0 3 0 2
54134,7 11 10 6 0 3 0 4 5 5 3 3 2 0 0 0 10 1 3 0 2 4 3 2 2 3 0 0 1 6 10 6 1 3 0 1 4 2 1 0 0 2 2 0 2 0 7 2 0 2 1 0 0 0 0 1 1 6 1 0 0 7 0 1 14 1 0 1 1 1 0 0 2 0 2 0 0 0 0 0 1 3 1 1 0 2 2 3 1 1 1 3 0 0 0 0 0 3 0 1
15466,7 8 2 4 3 2 7 3 3 3 4 2 1 3 0 0 0 0 3 1 0 2 0 1 0 3 3 2 4 0 0 2 2 10 1 5 1 4 0 2 0 0 0 19 2 1 2 4 2 0 1 0 0 0 11 0 1 3 1 1 1 9 0 2 2 2 2 0 1 1 0 0 3 2 1 1 1 0 3 1 0 2 0 0 2 1 0 0 0 3 5 2 1 1 1 1 0 1 0 2
101977,5 3 4 1 0 2 0 2 4 1 0 0 1 1 0 0 0 10 2 0 1 0 0 2 0 1 1 0 3 0 1 0 1 0 0 0 0 0 0 1 1 1 0 0 0 1 0 0 0 1 1 4 0 0 0 1 1 0 1 0 1 0 8 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 3 0 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0
9736,3 4 6 1 0 2 0 3 0 2 1 1 1 2 7 0 1 0 0 0 2 0 7 0 0 1 3 0 2 0 1 4 0 3 1 5 0 0 0 1 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 2 0 0 0 0 0 2 0 0 0 1 3 1 0 1 0 0 2 0 2 1 2 1 1 0 0 1 4 0 1 1 1 0 0 0 1 1 0 0 0 1 0
252501,4 1 1 2 0 1 1 0 0 3 0 0 1 1 2 0 1 0 0 1 0 2 2 0 0 0 1 0 1 0 0 1 0 2 0 0 0 0 1 0 1 1 0 0 1 0 0 0 0 0 1 0 0 2 0 0 0 2 0 0 0 1 0 0 0 0 1 0 1 1 1 0 0 1 0 1 1 1 0 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 2 0 2 0 1
367240,5 3 3 0 4 3 4 0 1 1 0 2 3 0 0 0 2 0 3 0 6 1 1 1 0 0 1 0 0 3 0 0 0 2 1 0 1 2 1 2 3 0 0 0 0 0 0 0 1 2 1 1 0 7 0 0 0 0 0 0 0 2 0 0 1 1 0 2 0 0 1 0 0 1 1 1 0 0 0 0 1 0 1 0 1 0 2 1 0 1 1 1 2 0 0 0 0 0 0 0
277765,13 7 7 6 17 4 14 1 2 3 5 3 3 5 0 0 4 0 4 4 10 7 7 1 0 0 0 3 2 1 5 1 2 3 1 1 0 2 4 3 4 1 0 0 2 4 2 2 1 1 1 0 0 6 2 2 1 6 2 6 0 2 0 3 0 1 0 1 1 0 1 1 0 1 0 0 5 2 5 0 0 5 5 1 2 0 0 0 0 0 1 1 2 0 2 1 0 0 0 2
168114,7 8 10 5 0 9 0 4 4 4 6 4 1 1 2 2 0 1 3 2 0 2 0 6 2 4 0 0 1 0 4 2 3 0 3 0 0 1 0 2 1 4 2 0 2 0 2 3 1 3 2 23 14 0 3 3 0 0 1 0 2 0 10 2 0 0 0 0 1 2 0 3 0 0 3 2 1 0 1 0 0 0 2 2 1 1 1 2 1 4 0 0 3 2 1 1 0 0 0 0
13148,3 4 3 3 2 3 14 1 3 2 2 3 2 2 0 0 2 0 0 0 2 3 0 1 2 2 3 0 1 0 0 4 3 0 0 0 5 0 3 0 0 1 1 0 1 1 3 2 1 2 0 0 0 0 1 1 0 1 0 0 3 0 0 1 1 0 0 1 0 0 1 1 0 1 0 0 0 0 3 2 0 2 1 0 1 0 0 0 1 0 0 1 1 0 1 0 0 1 1 2
286575,11 3 3 1 0 1 0 0 0 1 3 8 1 0 0 2 0 3 0 0 0 1 0 5 3 0 1 0 2 0 2 0 0 0 6 0 0 2 0 1 2 0 0 0 0 2 0 1 0 3 0 0 3 0 2 2 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 2 0 0 1 1 1 0 0 0 0 2 1 1 0 0 0 0 0 1 0 0 2 0 1 2 0 0 3 0
178370,30 29 27 8 2 13 0 15 1 1 23 17 8 10 1 38 0 17 14 7 1 9 0 7 8 16 3 5 16 2 24 0 4 0 9 0 8 19 2 11 4 0 15 0 0 11 7 1 7 1 35 16 14 0 20 7 6 0 12 0 14 0 13 1 0 0 10 4 7 6 0 9 2 0 4 2 7 0 0 1 0 7 11 21 4 0 5 0 9 3 0 4 3 6 2 8 3 0 7 0
214699,3 10 5 6 20 5 4 4 4 6 4 4 5 4 9 2 5 8 2 20 4 5 8 3 6 0 2 2 3 3 0 4 2 3 1 3 1 1 5 0 1 1 0 0 3 4 1 1 4 0 2 0 1 0 2 3 1 2 1 0 0 5 0 3 0 3 1 1 2 5 1 3 3 2 2 1 2 1 0 1 0 3 0 1 1 2 3 4 0 1 1 2 1 0 0 2 0 1 2 0
31781,3 2 2 2 2 4 11 1 2 0 2 0 1 2 0 0 0 0 1 5 0 0 3 1 1 0 3 0 0 0 0 3 0 2 0 0 2 1 0 1 0 1 0 1 1 1 0 2 1 0 2 2 0 0 0 2 2 0 0 0 0 1 0 1 2 0 0 0 0 3 1 0 1 1 0 2 1 0 0 1 0 1 0 0 0 0 0 1 0 0 0 1 1 0 0 0 0 2 1 2
179257,6 1 0 3 1 2 6 2 0 1 0 4 4 0 3 0 2 6 0 0 2 4 0 0 0 2 0 0 1 0 0 2 0 2 0 1 2 0 1 1 2 1 0 0 0 0 0 0 0 0 0 1 0 0 0 2 4 0 0 1 0 0 0 1 1 1 1 0 0 0 2 0 1 1 0 3 1 1 0 0 0 0 2 2 0 0 1 2 0 1 0 1 1 0 0 1 0 1 0 2
47444,9 2 6 5 0 0 0 0 4 0 1 0 0 1 2 1 0 0 2 0 2 3 1 4 0 0 0 1 0 1 0 1 0 0 0 1 2 1 0 0 1 0 0 0 0 0 0 1 0 0 3 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 2 1 0 0 0 3 5 0 0 0 1 0 0 0 0 2 1 0 0 6 1 1 0 0 0 0 1 0 0 0 0
